gauge_id,tmax,tmin,tavg,srad_lw.w.m2.,srad_sw.w.m2.,wind_u.m.s.,wind_v.m.s.,wind.m.s.,rel_hum...,sm_lvl1.kg.m2.,sm_lvl2.kg.m2.,sm_lvl3.kg.m2.,sm_lvl4.kg.m2.,p,pet,aet,evap_canopy.mm.day.,evap_surface.mm.day.,tmax_djf,tmax_jjas,tmax_mam,tmax_on,tmin_djf,tmin_jjas,tmin_mam,tmin_on,tavg_djf,tavg_jjas,tavg_mam,tavg_on,p_djf,p_jjas,p_mam,p_on,pet_djf,pet_jjas,pet_mam,pet_on,aet_djf,aet_jjas,aet_mam,aet_on,evap_canopy.mm.day._djf,evap_canopy.mm.day._jjas,evap_canopy.mm.day._mam,evap_canopy.mm.day._on,evap_surface.mm.day._djf,evap_surface.mm.day._jjas,evap_surface.mm.day._mam,evap_surface.mm.day._on,spei3_drought_count,spei6_drought_count,spei12_drought_count,spei24_drought_count,spei3_drought_valid_n,spei6_drought_valid_n,spei12_drought_valid_n,spei24_drought_valid_n,spei3_drought_max_spell,spei6_drought_max_spell,spei12_drought_max_spell,spei24_drought_max_spell,spei3_drought_count_frac,spei6_drought_count_frac,spei12_drought_count_frac,spei24_drought_count_frac,urban_pct,Total_Dams_So_Far,Total_Volume_So_Far,num_dams,res_store_sum,total_storage,geol_porosity,geol_permeability,carb_rocks_frac,lai_mean,lai_min,lai_max,lai_diff,soil_depth,soil_conductivity_top,soil_conductivity_sub,soil_awc_top,soil_awc_sub,soil_awsc_min,soil_awsc_max,soil_awsc_major,sand_frac_top,sand_frac_sub,silt_frac_top,silt_frac_sub,clay_frac_top,clay_frac_sub,gravel_frac_top,gravel_frac_sub,bulkdens_top_major,bulkdense_top_mean,bulkdens_sub_mean,org_carb_top_major,org_carb_top_mean,org_carb_sub_major,org_carb_sub_mean,organic_frac_top,organic_frac_sub,cwc_lat,cwc_lon,elev_mean,elev_median,elev_min,elev_max,slope_mean,slope_median,slope_min,slope_max,cwc_area,dpsbar,sinuosity,tau_mean_dry_down_days,tau_hydro_doy,tau_Zero_Flow_Days_sum,CWC_RIVER,AI,region,Sample
4064,32.72099497928571,19.939959378809522,26.33048269952381,383.27269188571427,302.8580084166667,1.2684258668571429,-0.11006954335714286,3.2076262513809524,49.78679122142857,9.497342918357143,64.48398545642857,140.65533423095238,521.7168480857143,704.187619047619,1017.5269047619047,526.8821428571429,138.0652380952381,192.63285714285715,31.115870516428572,30.766629348536586,37.64534729560975,31.463138744634147,15.360959151190476,22.11295881585366,22.253703605121952,18.83824070390244,23.238367832619048,26.43984406292683,29.94950954414634,25.150691722682925,8.637619047619047,566.4436585365854,38.88780487804878,107.18317073170732,220.84666666666666,322.00439024390244,331.7451219512195,162.3619512195122,82.28952380952381,255.06439024390244,72.50219512195122,127.86975609756098,2.3154761904761907,101.89268292682927,24.3690243902439,12.799024390243902,16.632380952380952,116.03268292682927,25.10292682926829,39.157560975609755,4.9523809523809526,1.619047619047619,2.0714285714285716,1.6904761904761905,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,3.261904761904762,1.4761904761904763,1.880952380952381,1.6904761904761905,0.44523809525,0.144642857125,0.188690476175,0.15833333335,1.0760714285714286,406.1904761904762,10232.054761904761,271,0,15119340993,0.088357802,0.744940095,0,0.598,0.187,9.08,8.893,1.876226096,11.68365999,4.171596729,0.216012753,0.222849106,25,150,125,16,15,29,28,55,57,4,5,1.21,1.25141838,1.243399142,0.75,0.927620646,0.45,0.464792279,0.019529034,0.009488287,16.7375,77.1253,566.3953658,547,349,1472,3.86207183,1.968824387,0,200.589035,69863,5.043147354,1.8287,0.625806452,-0.339015152,0.569105691,Krishna,0.360300004,Semi_arid,Test
5005,31.249624368095237,20.070871071190478,25.66021143238095,388.1009686071429,306.14126709761905,0.35824138285714285,-0.16329754561904763,3.3270877054761905,60.27295173571429,13.294638491071428,56.79982605119048,133.93221925238095,449.06868190714283,810.4745238095238,1076.3128571428572,706.7935714285715,158.82285714285715,293.1328571428571,29.44993761952381,30.791483406341463,34.964374336341464,29.11232307073171,17.080802266190478,21.190915634390244,21.79149522804878,19.67696121585366,23.265331558095237,25.99118552609756,28.377820784390245,24.39469012390244,35.44619047619047,384.5241463414634,160.35585365853657,249.05146341463416,242.82333333333332,352.7648780487805,338.12243902439025,162.93121951219513,141.56738095238094,276.7965853658537,152.03780487804877,150.1778048780488,7.968095238095239,82.82146341463415,48.10243902439024,23.610243902439024,43.639047619047616,120.94560975609757,70.46951219512195,64.16390243902438,4.428571428571429,1.5714285714285714,1.5476190476190477,1.4047619047619047,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,3,1.5,1.5476190476190477,1.4047619047619047,0.4038690476,0.146428571425,0.145833333325,0.13333333335,0.4478333333333333,3,30.8,2,633,17947002.38,0.01,0.722769797,0,1.152,0.525,4.15,3.625,1.097127937,13.32363886,4.36157644,0.246926207,0.262389307,25,150,150,47,39,29,27,24,34,9,8,1.39,1.376415094,1.316666667,0.86,1.02490566,0.38,0.263396226,0.028809358,0.011350395,12.1208,77.7856,737.2729117,786,259,1381,11.30062593,5.507674217,0,115.2704773,1636,13.79010814,1.9564,0.22875817,-0.239766082,0.334494774,Cauvery,0.46360001,Semi_arid,Test
4016,29.883933066666668,19.35004819547619,24.61700238190476,384.8864718595238,300.17094678095236,1.003103527309524,0.2749213191190476,2.129789434761905,68.04992704595239,19.9586965325,70.71301967666666,169.4398710309524,500.7148010833333,1700.4514285714286,1207.347380952381,919.9790476190476,239.06214285714287,289.5566666666667,30.45396574904762,27.237135146341462,33.19358695634146,29.253734505853657,16.561559779285716,20.388826470487803,20.84210233195122,19.15962415,23.507721078095237,23.81296081512195,27.01792948097561,24.206701319268294,14.768809523809525,1380.3841463414635,147.0409756097561,199.37170731707317,275.5804761904762,399.0507317073171,363.88170731707316,191.56048780487805,185.0297619047619,380.0375609756098,190.3909756097561,182.44634146341463,7.79,161.14707317073172,48.25560975609756,27.510243902439026,64.98214285714286,105.05,58.48439024390244,66.51756097560975,4.214285714285714,1.8095238095238095,1.9523809523809523,1.8571428571428572,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,2.642857142857143,1.6904761904761905,1.8571428571428572,1.7142857142857142,0.3821428572,0.16279761909999999,0.17529761905,0.1654761905,0.5915,8.69047619047619,2133.907142857143,7,0,2417244116,0.01,0.722769797,0,1.888,0.386,8.069,7.683,1.227828054,11.59437163,3.766083569,0.257144755,0.276399705,50,150,150,49,38,28,23,23,39,10,5,1.4,1.399919679,1.310160643,0.58,0.834056225,0.4,0.404417671,0.037820552,0.016345349,14.2372,75.6625,753.4276854,697,540,1867,10.79385915,7.12869215,0,136.8544464,7075,12.11844455,1.7727,NA,NA,0.008130081,Krishna,0.409399986,Semi_arid,Test
4007,33.57089868119048,21.694159593809523,27.632523679761906,394.1005695857143,293.1566308357143,0.24867498580952382,0.33002180804761905,3.141832704761905,54.37145602904762,10.332233822642857,64.30689117142857,147.94155219761905,522.3642372142857,797.0926190476191,1033.449761904762,559.2783333333333,129.8190476190476,237.98238095238096,30.953445833809525,32.62643542585366,38.765074231219515,31.362167132926828,16.87914711404762,23.86196921219512,24.555715800731708,20.07842862878049,23.916179895,28.2443242697561,31.660344644878048,25.720283886829268,17.313809523809525,605.6470731707317,64.64463414634146,128.5060975609756,223.36333333333334,332.2092682926829,336.64682926829266,160.98853658536586,96.745,255.78926829268292,80.16878048780488,137.85658536585365,3.3214285714285716,92.18048780487806,25.014634146341464,12.387804878048781,19.68857142857143,154.53463414634146,30.52390243902439,38.559512195121954,4.571428571428571,1.5238095238095237,1.8571428571428572,2.0714285714285716,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,2.6904761904761907,1.380952380952381,1.7380952380952381,2,0.41398809525,0.136309523825,0.165476190475,0.1916666667,3.9540952380952383,100.95238095238095,1066.3833333333332,2,621,502355200,0.018372011,0.724665265,0,0.745,0.306,1.547,1.241,1.650211155,18.22836223,6.366689814,0.215834474,0.227148136,125,150,150,47,39,29,27,24,34,9,8,1.39,1.382919897,1.325142119,0.86,0.864702842,0.38,0.385684755,0.019719107,0.009596736,16.7392,79.6697,430.9974174,459,56,726,2.190881339,1.707657099,0,89.92459106,11501,3.938601549,1.5074,-0.242424242,0.091666667,0.278745645,Krishna,0.391400009,Semi_arid,Test
13017,33.23223928071429,19.806970869285713,26.519581770238094,381.35421483809523,295.63681561666664,1.3778288358809523,-0.3946588613095238,2.6602255693809522,48.119255828571426,10.297854727285713,69.63037128,158.0709464357143,533.1883457404762,799.2197619047619,1060.5188095238095,514.0621428571428,122.91190476190476,207.55119047619047,29.902060059761904,31.92987604926829,38.91327147317073,32.05247900878049,13.543199416428571,23.106373451463416,22.84076617219512,17.834162335365853,21.72263325690476,27.51811675292683,30.87696712585366,24.94323070707317,15.507619047619047,722.6473170731707,15.883902439024391,64.29585365853659,218.5497619047619,328.7619512195122,368.710243902439,165.03268292682927,81.58190476190477,256.48121951219514,54.71756097560976,131.829756097561,3.145,101.94341463414634,13.46439024390244,7.280243902439024,18.725,144.22682926829268,19.39121951219512,29.813658536585365,4.761904761904762,1.4761904761904763,1.7619047619047619,1.5476190476190477,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,3.142857142857143,1.2619047619047619,1.6428571428571428,1.5,0.423214285725,0.138095238075,0.1616071429,0.14583333335,0.8345238095238096,152.8095238095238,2744.8380952380953,221,0,4716739600,0.115589234,0.747822964,0,0.82,0.196,8.944,8.748,7.931731735,8.104975689,4.092109009,0.20358284,0.203306947,50,150,125,16,15,29,28,55,57,4,5,1.21,1.226117193,1.222569221,0.75,0.869529942,0.45,0.45469414,0.016355136,0.007428402,21.1481,75.2408,418.4960819,359,130,1556,5.276920547,1.968824387,0,164.6210938,48136,5.961166499,1.4095,NA,NA,-0.046457607,Tapi,0.368900001,Semi_arid,Test
17019,31.42605859809524,22.07512755404762,26.750568037142855,380.30892202380954,307.5815866309524,0.5475683659047619,0.1380445053095238,2.0988323260714288,71.77327518,22.893549270714285,65.9968916497619,149.9475463,451.24378832857144,847.3969047619048,1082.2521428571429,994.875,230.83642857142857,379.87095238095236,30.253176157142857,31.34157337073171,33.582322375609756,30.00235505804878,20.22363723904762,22.806575370487806,23.14898197292683,21.74734106365854,25.23833656,27.07404238292683,28.365646871707316,25.87487405,84.14190476190475,285.49439024390244,178.81243902439024,317.5641463414634,255.03714285714287,366.44,310.73,170.2209756097561,233.0552380952381,349.1858536585366,264.61756097560976,166.59731707317073,26.50595238095238,95.77243902439024,70.80585365853659,42.735853658536584,115.48595238095238,92.81317073170732,122.78243902439024,55.23780487804878,3.8333333333333335,1.5238095238095237,1.380952380952381,1.2380952380952381,11.166666666666666,11.071428571428571,11.119047619047619,11.142857142857142,2.5476190476190474,1.3095238095238095,1.1666666666666667,1.1428571428571428,0.34732142855,0.140238095225,0.12499999995,0.11041666665,1.451690476190476,6,10.4,4,0,18506430,0.022208982,0.721529168,0,1.491,0.448,4.788,4.34,1.25647349,13.14560965,4.327786283,0.259658908,0.274905246,25,150,150,47,39,29,27,24,34,9,8,1.39,1.39,1.327857143,0.86,1.065208333,0.38,0.389375,0.048542291,0.016633469,10.0011,77.485,693.1156624,462,285,2650,19.86151914,4.906683922,0,337.8467407,1200,25.72080308,1.2388,-0.259770115,-0.076612903,0.209059233,Vaigai,0.409399986,Semi_arid,Test
9001,34.34322296928571,22.729917849523808,28.536571359761904,404.4997333714286,297.58619841666666,0.2798871722857143,0.2697830039761905,3.171710185952381,52.26904451547619,9.757046666333334,64.03322211095238,141.19531981904763,459.18893596904763,731.7945238095239,1075.1035714285715,574.3278571428572,141.55619047619047,197.96142857142857,31.73721695738095,34.07938624512195,38.869716330243904,31.802191123658535,18.510553289761905,24.59593562487805,25.101707316341464,21.609548180975608,25.123904830476192,29.3377009197561,31.98565747585366,26.705889644390243,16.31904761904762,498.60317073170734,69.07243902439025,165.25048780487805,238.75857142857143,348.94243902439024,345.2448780487805,162.55634146341464,111.89761904761905,247.99682926829269,90.0180487804878,135.6941463414634,3.046904761904762,99.16975609756098,27.180975609756096,15.536829268292683,14.230714285714285,126.69609756097562,21.136341463414634,40.37951219512195,4.5,1.4285714285714286,1.6904761904761905,1.380952380952381,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,2.642857142857143,1.3333333333333333,1.6904761904761905,1.380952380952381,0.40625000005,0.127976190425,0.1523809524,0.131249999975,0.692952380952381,14.261904761904763,365.0809523809524,1,199,409294162,0.179585453,0.70572638,0,0.792,0.156,2.074,1.918,14.67643012,20.12205808,7.049604108,0.205798559,0.215566428,25,150,125,16,15,29,28,55,57,4,5,1.21,1.276512456,1.220461538,0.75,0.979608541,0.45,0.317651246,0.030850859,0.016635516,14.7172,78.6686,289.3874684,247,135,912,4.68649953,1.333456159,0,108.5986862,8758,4.451493495,1.6705,-0.125356125,-0.189655172,0.042973287,Pennar,0.345499992,Semi_arid,Test
4018,33.20632948547619,20.893489935714285,27.049902213809524,390.31409371666666,295.79816254285714,0.2564305977857143,0.2054431792142857,3.084045480452381,50.58777864547619,11.490372909761904,70.48932185738096,151.34529787142858,507.9982029809524,819.2166666666667,1052.2630952380953,566.8007142857143,155.97880952380953,226.1757142857143,30.902362622142856,31.8679748097561,38.60190349878049,31.039708116341462,16.473553610238096,22.592421031707318,23.993637328536586,19.26307876902439,23.687911843809523,27.23015993609756,31.29772534487805,25.151563374634147,11.131904761904762,655.560975609756,62.216829268292685,110.01634146341463,231.02833333333334,328.590487804878,348.10024390243905,164.5741463414634,93.2057142857143,258.66317073170734,82.74512195121952,143.7378048780488,3.6357142857142857,110.37365853658537,32.522439024390245,13.162682926829268,14.568809523809524,152.57390243902438,25.600975609756098,38.59317073170732,4.642857142857143,1.5476190476190477,1.619047619047619,1.3333333333333333,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,2.857142857142857,1.4761904761904763,1.5476190476190477,1.2857142857142858,0.416071428625,0.136904761925,0.146130952375,0.12708333335,0.9289047619047619,9.30952380952381,107.83571428571429,1,0,75781100,0.030587857,0.727237218,0,0.694,0.395,1.466,1.07,1.470071159,12.91277103,4.143441955,0.210635377,0.216964714,125,150,125,16,15,29,28,55,57,4,5,1.21,1.216268657,1.213134328,0.75,0.818955224,0.45,0.45,0.016784797,0.010348981,17.2544,77.4628,545.2601973,546,422,726,2.753996364,2.150133371,0,31.26663208,1920,4.718289673,1.2834,0.4,-0.221343874,-0.206736353,Krishna,0.437700003,Semi_arid,Test
9011,32.168515864285716,20.864441827857142,26.516424323809524,389.4168538119048,305.33056757619045,0.3272580392380952,0.07925467378571428,3.7321451880714287,53.40142409309524,9.733190209904762,57.74572607214286,133.76158591666666,435.71182435714286,601.4040476190477,1019.2783333333333,524.1064285714285,152.32666666666665,218.4952380952381,30.18741509095238,31.494254298292685,36.50672057243902,29.801303478780486,17.205568799285714,22.32495002,23.04097561,20.043462614634148,23.696465070714286,26.90947621,29.773854719024392,24.922303079024392,18.312619047619048,352.5480487804878,79.78073170731707,164.98439024390242,230.22452380952382,334.5719512195122,317.2163414634146,156.51073170731706,91.53595238095238,226.03268292682927,87.76219512195122,129.3260975609756,4.59047619047619,96.19487804878048,37.23609756097561,17.908536585365855,24.8,109.38390243902438,36.6090243902439,52.42658536585366,4.833333333333333,1.2619047619047619,1.0952380952380953,1.380952380952381,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,3.142857142857143,1.1904761904761905,1.0238095238095237,1.2619047619047619,0.434226190475,0.11488095235,0.106249999975,0.13125,0.5438095238095239,92.5952380952381,561.5380952380953,0,0,82321462,0.011907197,0.722965149,0,0.607,0.25,1.494,1.243,1.237083333,22.9715103,7.463824579,0.225276676,0.244120658,150,150,150,47,39,29,27,24,34,9,8,1.39,1.390049505,1.3299,0.86,0.863960396,0.38,0.376336634,0.028698843,0.016473619,14.5978,78.0133,553.3518925,540,257,1220,6.309262964,2.872352362,0,81.7096405,6262,5.700759813,1.4161,0.16,-0.173015873,0.098722416,Pennar,0.2588,Semi_arid,Test
4013,30.26618045238095,19.38631730952381,24.82625480547619,385.73517059761906,303.97117298095236,1.163099501547619,0.2898818581666667,2.7016143960238095,64.19476443976191,16.330438824142856,68.23717801738096,160.76482879761903,514.6872651023809,1263.0633333333333,1141.3445238095237,780.6678571428571,208.99571428571429,268.18857142857144,30.53440484952381,27.74637345097561,33.82059384902439,29.45499800097561,16.380805984761906,20.567724909756098,20.972155355121952,19.087576969268294,23.457610743095238,24.157107157317075,27.396309649268293,24.271327468780488,12.298571428571428,973.6660975609756,128.52756097560976,179.07756097560974,264.05571428571426,361.9548780487805,353.88463414634145,182.84658536585366,149.71238095238095,322.599756097561,156.74365853658537,167.00121951219512,6.042857142857143,139.4360975609756,44.36829268292683,24.098536585365853,47.27761904761905,116.59463414634146,48.72609756097561,60.97829268292683,4.166666666666667,1.6666666666666667,2.119047619047619,1.9285714285714286,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,2.5476190476190474,1.4285714285714286,2.0714285714285716,1.7857142857142858,0.37648809525,0.1502976191,0.189880952375,0.179166666625,0.9027619047619048,26.976190476190474,2342.5666666666666,15,0,2495028616,0.011096204,0.723058989,0,1.409,0.338,8.069,7.731,1.606636966,12.71882132,4.290598709,0.247566618,0.265903031,50,150,150,47,38,28,27,23,39,10,5,1.4,1.382540984,1.307540984,0.58,0.798565574,0.4,0.400942623,0.02943562,0.013112244,14.8306,75.6744,691.9411655,653,508,1867,7.374620808,3.602800131,0,136.8544464,14582,8.741570022,1.7784,-0.044117647,-0.301470588,0.267131243,Krishna,0.379299998,Semi_arid,Test
5027,29.711864356904762,18.622443535714286,24.167161537380952,382.3478067214286,308.8549619142857,0.6471401526190477,0.06268338383333333,3.2746016245952383,57.72002914,12.055557081666667,58.59233098833334,139.1115735952381,489.92580020238097,809.0404761904762,1046.2390476190476,634.7735714285715,175.72095238095238,271.36857142857144,28.695239012619048,28.406045581463413,33.490121952195125,28.010199919756097,15.734818557857142,19.67276089609756,20.28020413682927,18.304058377073172,22.215094132142855,24.039386245365854,26.885159067560977,23.15714114292683,16.48785714285714,452.0921951219512,162.14512195121952,197.6458536585366,246.55642857142857,323.40292682926827,330.159512195122,165.62463414634146,115.87285714285714,250.42146341463413,135.12682926829268,146.00853658536585,7.838095238095238,93.05024390243902,55.61195121951219,23.315365853658538,37.16452380952381,109.91512195121952,66.58975609756098,63.41146341463415,4.166666666666667,1.8333333333333333,2.1666666666666665,1.9761904761904763,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,2.619047619047619,1.7142857142857142,2.0952380952380953,1.9285714285714286,0.37946428565,0.16190476195,0.197023809475,0.1833333333,1.4282380952380953,173.38095238095238,1774.4809523809524,15,0,212890914.6,0.01,0.722769797,0,0.816,0.386,1.554,1.168,1.432841933,22.24705714,6.215535698,0.229436702,0.253431613,25,150,150,47,39,29,27,24,34,9,8,1.39,1.390296296,1.329391635,0.86,0.865703704,0.38,0.370740741,0.019805039,0.009436808,12.4167,77.1925,786.1069655,799,584,1323,3.260854189,2.414991856,0,113.7457657,7890,3.775569787,1.5797,0.086956522,-0.33201581,0.181184669,Cauvery,0.413500011,Semi_arid,Test
17007,31.668596123333334,22.61934947095238,27.143949320714285,406.03648425238094,303.3355363404762,0.22091703814285715,-0.16794969961904763,2.2580786727380953,63.633567649285716,13.756983615380953,63.758448,155.68961848809525,531.1761315309524,845.4659523809523,1089.9092857142857,780.9711904761905,164.72357142857143,307.18690476190477,30.700076708333334,31.58979808097561,33.52619830243903,30.38994402195122,20.966730899285714,23.25006197512195,23.63205461390244,22.280839663902437,25.83337528547619,27.41990403902439,28.579077412682928,26.335449820243902,110.26476190476191,247.90463414634146,162.2880487804878,342.940243902439,252.73595238095237,373.0990243902439,319.5292682926829,164.9639024390244,188.4842857142857,275.2468292682927,187.61951219512196,144.07146341463414,19.045,61.638536585365856,51.068536585365855,36.52463414634146,89.36142857142858,73.11121951219512,88.05853658536586,61.968536585365854,4.261904761904762,1.3333333333333333,1.7857142857142858,1.5238095238095237,11.166666666666666,11.071428571428571,11.166666666666666,11.166666666666666,2.4523809523809526,1.2857142857142858,1.7857142857142858,1.5238095238095237,0.387797619025,0.1282738095,0.16666666665,0.14375,2.849142857142857,6.357142857142857,83.72857142857143,0,0,33724237.05,0.01005378,0.722774486,0,0.883,0.313,8.034,7.721,1.443334781,17.9559249,6.177842763,0.233990373,0.251443321,25,150,125,16,15,29,28,55,57,4,5,1.21,1.31828125,1.280598291,0.75,0.758671875,0.45,0.373828125,0.042604636,0.015712023,9.3239,77.9903,214.5326674,133,47,1987,7.372350693,1.147082329,0,221.4508209,3721,5.338756644,1.2276,-0.241830065,-0.273846154,0.18466899,VVaigai,0.381599993,Semi_arid,Test
5025,33.86672167547619,23.10530274357143,28.486024260476192,395.01732884523807,304.6388174095238,0.1207001654047619,-0.13832140678571428,2.3477981932380954,59.67070016976191,14.010142962809525,59.4905210202381,140.27931599761905,460.7690407309524,856.880238095238,1098.5664285714286,734.265,176.7904761904762,300.8228571428571,31.039303329761903,34.789496201707315,37.0367868502439,31.369636145609757,19.98130399809524,24.616371451463415,24.55813096512195,22.565665734146343,25.510376038095238,29.70295681804878,30.79745493097561,26.96756497390244,58.26880952380952,401.21731707317076,151.80121951219513,265.0712195121951,244.75166666666667,367.8619512195122,341.8960975609756,164.88146341463414,157.4490476190476,286.2124390243902,149.9848780487805,154.68731707317073,8.387619047619047,101.30073170731707,47.65780487804878,23.55170731707317,41.676904761904765,142.77975609756098,58.53048780487805,64.15634146341463,3.642857142857143,1.6904761904761905,1.8333333333333333,1.5714285714285714,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,2.4285714285714284,1.5952380952380953,1.8095238095238095,1.5476190476190477,0.3336309524,0.150892857125,0.166369047625,0.147916666675,0.5494285714285714,0,0,1,0,8460000,0.01,0.722769797,0,1.349,0.635,4.783,4.149,1.063084112,13.16261292,4.134222191,0.250484463,0.259269013,25,150,25,43,0,29,0,23,0,9,0,1.39,1.39,1.33,0.86,1.13,0,0.19,0.032095907,0.010806285,11.9383,78.0572,584.328943,491,331,1627,16.39734743,9.207609177,0,117.4895172,362,15.23138203,1.953,NA,0.022222222,0.265969803,Cauvery,0.476399988,Semi_arid,Test
4012,33.65244942166667,21.965543611904764,27.809063404761904,398.92980934285714,293.79256469523807,0.2821230084047619,0.41674415833333334,3.2401584811666666,55.23296086595238,9.784177757,62.34242202642857,145.08116430238096,510.2469338833333,765.6978571428572,1035.4573809523808,563.4630952380952,115.38190476190476,226.1345238095238,31.03340459595238,32.953668532439025,38.55667815439024,31.408836465365855,17.325370355476192,24.036375449756097,24.674981442439023,20.52702119097561,24.179417701666665,28.49504598195122,31.615954400731706,25.968000799512197,17.692619047619047,554.3556097560976,65.74756097560976,146.14609756097562,224.19166666666666,338.5260975609756,332.54048780487807,159.98609756097562,96.03904761904762,258.3360975609756,86.39829268292684,134.09024390243903,2.525952380952381,81.90658536585366,20.74560975609756,12.956341463414635,18.975952380952382,145.88951219512194,27.027073170731708,39.294634146341465,4.690476190476191,1.5714285714285714,1.9523809523809523,1.8571428571428572,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,3.0238095238095237,1.4761904761904763,1.9285714285714286,1.8571428571428572,0.422321428525,0.14255952375,0.173809523825,0.17291666665,0.8397619047619047,47.04761904761905,302.09285714285716,0,0,10436000,0.01,0.722769797,0,0.763,0.307,1.155,0.848,1.445054945,19.06470863,6.987673066,0.218345741,0.23013979,150,150,150,47,39,29,27,24,34,9,8,1.39,1.39,1.33,0.86,0.86,0.38,0.38,0.023121201,0.009884877,16.79,79.3387,324.9817601,293,128,701,3.2062612,1.52037394,0,74.04056549,3100,4.999298065,1.2558,-0.277056277,-0.163076923,0.234610918,Krishna,0.367799997,Semi_arid,Test
4026,31.514840712619048,20.172472905952382,25.843665484761903,378.59656645714284,299.3124458952381,1.337246787452381,0.1769661427142857,2.5460198912142857,61.72270708571428,13.241493131595238,68.23745057142857,166.61503096428572,567.0329979785714,979.2573809523809,1053.4833333333333,608.1680952380952,174.7159523809524,259.35309523809525,31.165532490714288,28.94398240707317,35.360344644146345,31.28512195195122,16.266032568333333,22.03162335097561,21.866688759756098,19.650799679756098,23.715818107619047,25.487758896341465,28.613682396585364,25.46782087195122,6.9176190476190476,823.3478048780488,49.52487804878049,123.18268292682926,240.45761904761906,310.00658536585365,352.26073170731706,170.58829268292683,107.93309523809523,277.2119512195122,87.1270731707317,148.09682926829268,1.6942857142857144,139.6712195121951,21.18439024390244,16.38609756097561,47.434761904761906,110.36365853658536,47.65707317073171,59.06634146341464,4.857142857142857,1.5476190476190477,1.880952380952381,2.0952380952380953,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,3.3095238095238093,1.4523809523809523,1.8571428571428572,2.0238095238095237,0.436309523825,0.136904761875,0.1645833333,0.1833333333,1.3484285714285715,69.02380952380952,4775.059523809524,86,0,6256720125,0.090000004,0.749894209,0,0.924,0.222,8.953,8.731,1.272015127,11.74555545,4.124333637,0.240472123,0.257991252,25,150,150,16,15,29,28,23,57,4,5,1.21,1.317015209,1.281609195,0.75,1.083802281,0.45,0.459467681,0.027519687,0.012168312,16.6836,74.6031,703.1136136,671,521,1440,8.767957947,3.415314198,0,132.2944336,15190,12.12886241,1.7043,0.177809388,0,0.020905923,Krishna,0.3838,Semi_arid,Test
9005,32.53025512166667,21.362329699285713,26.946297309761906,389.47918650714286,305.2621417619048,0.35005782002380953,-0.00530036780952381,3.5720286892857143,55.67488133857143,10.113195795976191,57.5992963897619,138.3706936547619,458.7353032476191,663.505,1030.3590476190477,539.347380952381,151.78619047619048,225.3052380952381,30.00348966142857,32.518622551463416,36.656466064878046,29.975641743170733,17.59146758738095,23.043240704390243,23.351004771707316,20.57080367902439,23.797524486190476,27.780957617804876,30.003679745365854,25.27317872804878,28.777619047619048,375.05951219512195,79.72658536585367,195.42243902439026,230.39285714285714,342.5709756097561,321.7390243902439,155.16756097560975,99.9504761904762,229.2331707317073,90.5239024390244,130.35682926829267,4.822857142857143,94.0290243902439,36.861463414634144,19.65731707317073,31.280714285714286,109.03975609756098,37.82219512195122,51.894878048780484,4.4523809523809526,1.4285714285714286,1.4761904761904763,1.5,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,2.7857142857142856,1.3333333333333333,1.4761904761904763,1.2857142857142858,0.403571428675,0.129464285725,0.13660714285,0.141666666625,0.3254761904761905,39.857142857142854,324.25714285714287,1,0,60585000,0.044133846,0.721226379,0,0.649,0.266,7.379,7.113,1.893678493,20.83064848,7.42475921,0.223984585,0.241168371,25,150,150,47,39,29,27,24,34,9,8,1.39,1.385726141,1.326095238,0.86,0.920912863,0.38,0.333278008,0.02612544,0.0124301,14.5806,78.6778,540.8020885,567,133,1358,6.763941368,3.222442389,0,116.0229416,7187,6.258822107,1.3083,0.229437229,-0.175384615,0.291521487,Pennar,0.341199994,Semi_arid,Test
